FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
286976760,0,507579,0,0,0,483579,0,0,507579,483579,18909
279585274,0,1394162,0,0,0,1219890,0,0,1394162,1219890,196696
340283244,0,0,0,0,0,0,0,0,0,0,0
297149637,0,442798,0,0,0,385090,0,0,442798,385090,8764
302399593,0,852035,0,0,0,702035,0,0,852035,702035,67369
292973567,0,0,71400,0,18111,0,0,0,89511,0,0
292879477,0,476472,0,0,0,326472,0,0,476472,326472,2727
281147718,0,848204,0,0,0,696164,0,0,848204,696164,66160
316556902,0,0,0,0,115765,0,0,0,115765,0,0
296444100,0,1051677,0,0,0,901677,0,0,1051677,901677,108495
312557926,0,1573764,-200000,0,2630,1223764,0,0,1376394,1223764,197893
280181481,0,1849256,0,0,6247,1699256,0,0,1855503,1699256,344820
323119450,0,0,0,0,76670,41357,0,0,76670,41357,0
270065380,0,507452,0,0,8424,357452,0,0,515876,357452,5918
326106336,0,0,0,0,0,0,0,0,0,0,0
285595972,0,1730923,0,0,18423,1571543,0,0,1749346,1571543,305357
274843457,0,0,0,0,407139,257139,0,0,407139,257139,0
341066254,0,57218612,0,0,0,57018612,0,0,57218612,57018612,20054276
269869507,0,1034341,0,0,0,884341,0,0,1034341,884341,104924
293316800,0,0,0,252000,52248,304248,0,0,304248,304248,438
285026614,0,1568334,0,0,295197,1713531,0,0,1863531,1713531,349231
324779290,0,0,0,634998,0,484998,0,0,634998,484998,19055
295125949,0,1214840,-92660,0,0,957180,0,0,1122180,957180,119929
284998140,0,1105932,33600,0,0,989532,0,0,1139532,989532,126594
291643701,0,1156176,-137130,0,0,869046,0,0,1019046,869046,101773
282674240,0,632950,0,0,5252,483202,0,0,638202,483202,18870
274415193,0,0,25200,0,644732,510435,0,0,669932,510435,27900
290542371,0,376421,0,0,0,256330,0,0,376421,256330,0
335103310,0,565800,0,51872,556469,1070431,19132,2870,1193273,1089563,153469
298679628,0,767200,0,0,0,675339,0,0,767200,675339,61870
325777947,0,0,322000,215440,113472,499939,0,0,650912,499939,20594
286706874,0,974946,-200000,0,4676,624946,0,0,779622,624946,51489
291195007,1,0,0,0,49000,39000,0,0,49000,39000,0
339692091,1,1479021,0,0,1008291,2137312,0,0,2487312,2137312,475029
327275660,0,0,0,0,0,0,0,0,0,0,0
317249450,0,0,870150,0,39551,899701,0,0,909701,899701,108088
314326192,0,0,0,0,402383,392383,0,0,402383,392383,9515
337059952,0,0,0,357519,0,297519,0,0,357519,297519,0
327340992,0,0,0,0,1197,0,0,0,1197,0,0
343604186,0,55347876,0,0,0,55147876,0,0,55347876,55147876,19389510
328170345,0,1480216,-93513,0,0,1236703,0,0,1386703,1236703,201891
304532328,0,72000,100800,0,73021,117908,0,0,245821,117908,0
322510971,0,0,0,827374,484,677374,0,0,827858,677374,62289
291381286,1,0,0,393721,0,393721,0,0,393721,393721,4503
329369633,0,0,31500,405299,16152,433061,0,0,452951,433061,13705
337537706,0,827318,0,0,312,677098,0,0,827630,677098,62232
267679079,0,0,0,0,0,0,0,0,0,0,0
281182972,0,1095043,0,0,0,940818,0,0,1095043,940818,116559
343397055,0,363828,0,0,15336,303918,0,0,379164,303918,404
314536989,0,0,0,0,0,0,0,0,0,0,0
297564183,1,99410,0,0,154279,243689,0,0,253689,243689,0
266423979,0,0,0,0,0,0,0,0,0,0,0
360172003,0,0,0,468094,87517,450611,0,0,555611,450611,15607
338291446,0,682762,0,0,0,533550,0,0,682762,533550,32661
279726671,0,1040153,0,0,0,815153,0,0,1040153,815153,90672
274520665,0,661664,0,0,0,584956,0,0,661664,584956,43251
325887307,0,180000,0,0,109550,289550,0,0,289550,289550,0
272175983,1,249200,0,0,375595,466693,0,0,624795,466693,12019
288862800,0,1592704,-113006,0,0,1217498,0,0,1479698,1217498,195957
277747253,0,0,0,0,3220624,3049765,0,0,3220624,3049765,762127
334539965,0,0,0,0,107691,0,0,0,107691,0,0
300298428,0,722816,0,0,16227,574093,0,0,739043,574093,41013
338263753,0,817994,0,0,0,703695,0,0,817994,703695,67711
317106259,0,0,0,0,0,0,0,0,0,0,0
284106407,0,668332,0,0,24219,571270,0,0,692551,571270,40432
292955167,0,1071286,0,0,10925,845062,0,0,1082211,845062,96833
280693214,0,1559960,0,0,0,1409960,0,0,1559960,1409960,255428
288734229,0,3590512,0,0,0,3385512,0,0,3590512,3385512,865873
277632766,0,741380,0,0,0,558880,0,0,741380,558880,37879
287147406,0,2454137,-200000,0,0,2104137,0,0,2254137,2104137,469928
277745184,0,837363,0,0,0,502363,0,0,837363,502363,26237
279261157,0,784461,0,0,0,635446,0,0,784461,635446,53652
316951441,0,0,0,0,188275,61193,0,0,188275,61193,0
302473249,0,1164199,-87000,0,14444,941643,0,0,1091643,941643,116728
293744518,0,1587036,-200000,0,0,1237036,0,0,1387036,1237036,201994
270206776,1,0,0,0,359750,359750,0,0,359750,359750,1004
306287290,0,0,0,0,211637,61637,0,0,211637,61637,0
286524716,0,1399383,0,0,31991,1266374,0,0,1431374,1266374,211060
336825948,0,0,0,0,9500,0,0,0,9500,0,0
287961110,0,1800000,126000,0,2578825,4332035,0,0,4504825,4332035,1158349
311807894,0,0,0,0,10204,0,0,0,10204,0,0
296878698,0,0,0,327590,0,292000,0,0,327590,292000,0
294804684,0,0,0,0,0,0,0,0,0,0,0
290078073,0,154153721,0,0,0,153953721,0,0,154153721,153953721,54500167
284234608,0,778718,0,0,0,532960,0,0,778718,532960,32540
335931891,0,0,0,306500,6500,306500,0,0,313000,306500,670
300931441,0,517148,-60000,0,4050,311198,0,0,461198,311198,1153
280208425,0,745679,0,0,0,623965,0,0,745679,623965,51287
323769192,0,1394520,-200000,0,0,1044520,0,0,1194520,1044520,142507
293601446,0,0,0,192430,21288,201556,0,0,213718,201556,0
330996679,1,1276686,-200000,0,0,801686,0,0,1076686,801686,82747
326949910,0,0,113400,0,227044,243316,0,0,340444,243316,0
281481594,0,1003992,0,0,0,853992,0,0,1003992,853992,98672
334438267,1,0,0,0,187600,187600,0,0,187600,187600,0
290072904,1,0,283578,0,230679,319894,516709,77506,1030966,836603,81881
328399096,0,541648,0,0,0,461118,0,0,541648,461118,16595
277719736,0,621019,0,0,0,471019,0,0,621019,471019,17615
284716569,0,575970,0,0,0,407512,0,0,575970,407512,11074
314907475,0,1060800,-200000,0,282158,980861,0,0,1142958,980861,124807
329556951,0,0,0,429841,0,324458,0,0,429841,324458,5085
298747234,0,735358,-119032,0,0,466326,0,0,616326,466326,17132
326574175,0,1306369,3865,0,0,1160234,0,0,1310234,1160234,178262
337820679,0,0,0,297214,0,297214,0,0,297214,297214,0
284076299,0,1151849,0,0,0,1001849,0,0,1151849,1001849,129321
299380784,0,977770,0,0,0,827770,0,0,977770,827770,93271
282724101,0,0,210000,90000,17403,304853,0,0,317403,304853,500
282029729,0,0,794620,0,0,637120,0,0,794620,637120,53997
343252372,0,790704,0,0,21313,557864,1445,217,813462,559309,37893
282086950,0,1337821,23777,0,0,1211598,0,0,1361598,1211598,194134
309659579,1,180000,101321,4399607,1724426,6245354,0,0,6405354,6245354,1744414
322211924,0,0,0,425111,0,245234,0,0,330106,245234,0
306886495,0,0,0,612964,83438,556472,0,0,696402,556472,37383
287379292,0,351015,0,0,9560,274430,0,0,360575,274430,0
299858416,0,0,0,0,474,0,0,0,474,0,0
314720878,0,395704,0,0,0,295032,0,0,395704,295032,0
311304604,0,0,0,0,6615,0,0,0,6615,0,0
280929335,0,511335,-118100,0,0,243235,0,0,393235,243235,0
271727491,0,0,0,345478,52798,314054,0,0,398276,314054,1448
273182712,0,708652,0,0,0,538652,0,0,708652,538652,33712
287569636,0,405801,0,0,52479,308294,0,0,458280,308294,854
386343926,1,3730903,0,0,698953,4269856,0,0,4429856,4269856,1144286
338826801,0,0,0,0,13435,11915,0,0,13435,11915,0
280145624,0,635800,0,0,0,635800,0,0,635800,635800,53725
325665672,0,0,0,236978,250216,327194,0,0,487194,327194,2801
273127621,0,1089614,-109335,0,0,830279,0,0,980279,830279,93787
343481649,1,96000,151200,0,493301,496191,0,0,740501,496191,15058
285147566,0,805800,0,0,3525,679800,0,0,809325,679800,62789
270259497,0,637595,-31140,0,0,456455,0,0,606455,456455,16115
336021756,0,253944,0,0,0,232344,0,0,253944,232344,0
381606990,0,0,0,0,14194031,14194031,0,0,14194031,14194031,4836561
312071207,0,0,0,604567,7985,341355,0,0,539701,341355,4260
279714423,0,3183546,0,0,584422,3607968,0,0,3767968,3607968,934612
269859639,0,0,0,0,123592,0,0,0,123592,0,0
303007903,0,310000,144000,0,103148,456000,0,0,557148,456000,16068
274627190,0,0,0,254913,0,254913,0,0,254913,254913,0
288015164,0,1678552,0,0,0,1534771,0,0,1678552,1534771,293994
277607395,0,1084501,0,0,0,934501,0,0,1084501,934501,115257
301043357,0,0,785400,0,3450,788850,0,0,788850,788850,85253
282410698,0,1018324,-9309,0,61724,904739,0,0,1070739,904739,109126
316513818,0,3243944,0,30000,471312,3443057,0,0,3603057,3443057,883655
310837599,0,57505489,0,0,0,57305489,0,0,57505489,57305489,20156218
310952971,0,0,0,0,245610,245610,0,0,245610,245610,0
319827240,0,0,0,0,0,0,0,0,0,0,0
329758459,0,240000,0,752739,22797,710724,8804,1321,806154,719528,70519
293784091,0,673418,0,0,0,523418,0,0,673418,523418,30574
303462468,0,0,0,422724,1033497,1281244,0,0,1456221,1281244,215654
309523558,0,0,0,1308382,7760,1221739,0,0,1316142,1221739,197267
330050863,0,0,0,488020,1648,466460,0,0,489668,466460,17145
290476987,0,0,0,214500,13855,223943,0,0,228355,223943,0
295578039,0,0,0,0,900,0,0,0,900,0,0
297296068,0,678006,0,0,7314,533280,0,0,685320,533280,32606
302973354,0,605000,0,1197775,275023,1722362,0,0,1877798,1722362,351960
279317829,0,1020742,0,0,0,870742,0,0,1020742,870742,102123
274146959,0,0,358600,199897,8398,408497,0,0,566895,408497,11175
296257531,0,0,0,816293,57308,713601,0,0,873601,713601,69752
304538281,0,0,93240,1256019,7047,1177500,0,0,1356306,1177500,187083
285116310,0,405530,0,0,0,254964,0,0,405530,254964,0
286838965,0,956952,0,0,13887,820839,0,0,970839,820839,91843
273998806,0,1035178,0,0,0,873200,0,0,1035178,873200,102629
290879959,0,1053779,0,0,17420,922154,0,0,1071199,922154,112714
288457019,0,1073199,0,0,30975,954174,0,0,1104174,954174,119310
286043909,0,491687,0,0,12413,361538,0,0,504100,361538,6338
278345100,0,454984,0,0,0,408972,0,0,454984,408972,11224
324916451,0,0,0,0,252640,252640,0,0,252640,252640,0
308955531,0,0,0,1524501,86,1374587,0,0,1524587,1374587,244497
278522349,0,1185621,-9604,0,0,975897,0,0,1176017,975897,123785
377024937,0,738823,0,0,9766,598589,0,0,748589,598589,46059
341783456,0,0,0,0,0,0,0,0,0,0,0
275001089,0,1012214,-160200,0,0,702014,0,0,852014,702014,67365
296063929,0,1302605,-183567,0,0,969038,0,0,1119038,969038,122372
274998256,0,1286705,0,0,0,1136705,0,0,1286705,1136705,170992
297405021,0,1658504,0,0,0,1495454,0,0,1658504,1495454,281845
314463171,0,479588,0,0,0,304588,0,0,479588,304588,473
342262281,0,0,0,0,350000,340000,0,0,350000,340000,13596
270788522,0,489728,0,0,0,339728,0,0,489728,339728,4092
292302118,0,793524,0,0,0,740264,0,0,793524,740264,75244
292530724,0,398211,0,0,0,263519,0,0,374873,263519,0
338553692,0,0,0,0,241660,241105,0,0,241660,241105,0
319226354,0,747225,0,0,0,597225,0,0,747225,597225,45778
298438032,0,577348,0,0,33166,450514,0,0,610514,450514,15503
311775269,0,0,0,1230034,14418,859452,0,0,1044452,859452,99797
306707791,1,0,277690,3944178,1912888,5974756,0,0,6134756,5974756,1660800
281724662,0,1788210,-54288,0,80195,1654117,0,0,1814117,1654117,330872
281214433,0,204000,0,0,37325,224659,0,0,241325,224659,0
286676575,1,380046,-25690,0,129233,337788,0,0,483589,337788,0
331458067,0,0,554875,332018,320749,1197642,0,0,1207642,1197642,189821
284181492,0,528638,0,0,0,495896,0,0,528638,495896,20177
292276882,0,749633,0,0,0,591154,0,0,749633,591154,44528
282073628,0,1587139,0,0,0,1496591,0,0,1587139,1496591,282197
295325112,0,524135,0,0,0,313607,0,0,524135,313607,1402
275505027,0,502145,0,0,0,460145,0,0,502145,460145,16495
327113715,0,0,0,0,186265,186163,0,0,186265,186163,0
307906160,0,0,0,0,2041,0,0,0,2041,0,0
291724548,0,413088,0,0,0,329705,0,0,413088,329705,3060
307864714,0,0,126000,7008014,113849,7074571,0,0,7247863,7074571,2005792
324569289,0,0,0,305252,1215,287179,0,0,306467,287179,0
330040394,0,0,0,0,13239,0,0,0,13239,0,0
299561577,0,0,0,983591,0,876203,0,0,888675,876203,103248
324273109,0,818320,81900,0,165277,913449,38733,5810,1104230,952182,116905
274341976,0,2903897,-102126,0,274454,2916225,0,0,3076225,2916225,720864
288902466,0,933787,0,0,6153,758890,0,0,939940,758890,79081
271934820,1,678320,0,0,480682,999002,0,0,1159002,999002,123394
269461185,0,517943,0,0,7026,374969,0,0,524969,374969,7722
339637344,0,180000,0,0,0,15000,0,0,180000,15000,0
275033928,0,379113,0,0,97033,316146,0,0,476146,316146,1663
286611992,0,1547774,0,0,0,1347774,0,0,1547774,1347774,236212
305114888,0,537180,0,0,0,283480,0,0,537180,283480,0
290642447,0,2545675,-79272,0,6300,2322703,0,0,2472703,2322703,537465
273421991,0,1356651,0,0,2829,1206651,0,0,1359480,1206651,192605
306997159,1,0,349500,3467899,479651,4059341,0,0,4297050,4059341,1068936
321465329,0,0,0,0,0,0,0,0,0,0,0
332012199,0,0,-168221,0,112157,0,0,0,0,0,0
295987677,0,0,65926,364475,28143,348540,0,0,458544,348540,5000
278658288,0,1203859,0,0,0,1069774,0,0,1203859,1069774,150310
329233774,0,0,0,0,0,0,0,0,0,0,0
306009237,0,0,0,6591561,334814,6741375,0,0,6926375,6741375,1902835
331757083,0,0,0,450635,66650,357285,0,0,517285,357285,5900
282864210,0,471020,0,0,0,338934,0,0,471020,338934,4010
338649740,0,0,0,474549,0,404549,0,0,474549,404549,10769
333460580,0,0,164595,400391,15480,466510,119163,21992,699629,585673,44952
324279503,0,1277775,0,0,0,1127775,0,0,1277775,1127775,168232
295265823,0,595250,-53784,0,2334,381219,0,0,543800,381219,8366
284491208,0,458248,0,0,0,315321,0,0,458248,315321,1578
318622185,0,600000,105000,0,853170,1378812,0,0,1558170,1378812,245803
308888688,0,286417698,0,0,0,286217698,0,0,286417698,286217698,101500171
314830642,0,0,0,0,320850,317908,0,0,320850,317908,1845
298444260,0,1285402,0,0,40137,1217893,0,0,1325539,1217893,196079
300641118,0,7364525,0,0,19939,7208784,0,0,7384464,7208784,2047264
316422603,0,0,0,776199,213893,830092,0,0,990092,830092,93749
281587074,0,1139150,0,0,9731,1070409,0,0,1148881,1070409,150506
322369965,0,1035401,-200000,0,0,660401,0,0,835401,660401,58793
281150844,0,1183541,-87097,0,56685,955405,0,0,1153129,955405,119563
277363517,0,933904,-40702,0,0,736769,0,0,893202,736769,74524
279810919,0,301510,239,0,0,285855,0,0,301749,285855,0
286526982,0,1404495,-194869,0,0,1048126,0,0,1209626,1048126,143621
295298588,1,398026,0,0,311618,559644,0,0,709644,559644,32887
289337707,0,11245082,0,0,54473,10914555,0,0,11099555,10914555,3671200
307285446,0,0,0,599120,0,449120,0,0,599120,449120,15359
276309913,0,1472400,0,0,0,1312866,0,0,1472400,1312866,225426
336959980,0,0,0,0,218061,213224,0,0,218061,213224,0
287837618,0,811862,0,0,48551,694413,0,0,860413,694413,65799
278081939,0,847118,-73860,0,0,623258,0,0,773258,623258,51141
294061438,0,2055011,151764,0,20760,1977535,0,0,2227535,1977535,430808
340995536,1,1461897,-9000,0,237022,1539919,0,0,1689919,1539919,290435
289312540,0,1627758,0,0,38267,1516025,0,0,1666025,1516025,288202
318121636,0,144500,0,0,95625,240125,0,0,240125,240125,0
274260324,0,1420123,-143600,0,16174,1087697,0,0,1292697,1087697,155848
287191625,0,1374092,-200000,0,0,987822,0,0,1174092,987822,126241
279240953,0,525420,0,0,0,325420,0,0,525420,325420,2618
307433880,0,0,0,3454384,30212,3332095,0,0,3484596,3332095,952367
275419724,1,1338305,33600,0,66797,1278702,0,0,1438702,1278702,209719
278779316,1,0,254995,0,416866,508538,0,0,671861,508538,22359
311898885,0,566112,-45610,0,0,370502,0,0,520502,370502,7262
302624978,0,0,0,489600,0,309305,0,0,429305,309305,958
307711780,0,0,0,597750,0,408111,0,0,597750,408111,11135
296373846,0,0,-95510,0,9977,0,0,0,0,0,0
319410750,0,150480,0,0,0,137996,0,0,150480,137996,0
295179911,0,459676,0,0,0,275067,0,0,459676,275067,0
301544529,0,481704,0,0,0,348374,0,0,481704,348374,4983
274619241,0,1490967,-70510,0,150810,1398566,0,0,1571267,1398566,251907
317228213,0,0,0,0,0,0,0,0,0,0,0
334913110,1,0,37800,0,10229,38029,0,0,48029,38029,0
355017271,1,0,0,0,1375,1375,0,0,1375,1375,0
294618655,0,0,218287,338228,0,399824,0,0,556515,399824,10282
329091116,0,319572,0,0,1460,260925,0,0,321032,260925,0
340029920,0,0,0,0,11796,11796,0,0,11796,11796,0
279347599,0,430926,0,0,0,390941,0,0,430926,390941,9367
296138804,1,0,0,366402,4434,269409,0,0,370836,269409,0
332428178,0,0,0,0,7276,0,0,0,7276,0,0
284211452,0,974178,0,0,0,824178,0,0,974178,824178,92531
345951293,0,0,0,0,32580,22520,0,0,32580,22520,0
291992519,1,0,0,0,37315,30000,0,0,37315,30000,0
330723019,0,0,621334,0,152049,563383,13242,1986,786625,576625,40853
289433913,0,1483177,-114196,0,0,1218981,0,0,1368981,1218981,196415
315214094,0,0,0,0,0,0,0,0,0,0,0
297657251,1,495816,0,0,96544,442360,0,0,592360,442360,9513
316302412,0,256475,0,0,424,256475,0,0,256899,256475,0
340461978,0,287976,0,0,0,259040,0,0,287976,259040,0
341101370,0,608687,0,0,0,458687,0,0,608687,458687,16345
293457987,0,348370,0,0,0,288335,0,0,348370,288335,0
310591937,0,0,0,0,385057,339683,178008,35602,548835,517691,55144
339579131,0,0,0,0,0,0,0,0,0,0,0
276007147,1,0,70770,1027356,81873,995688,0,0,1179999,995688,122712
283342545,0,444668,0,0,0,295648,0,0,444668,295648,0
286565232,0,0,0,0,250000,229516,0,0,250000,229516,0
269770513,0,596398,0,0,0,452219,0,0,596398,452219,15679
289777864,0,615894,-42685,0,9541,424621,0,0,582750,424621,12836
287066161,0,1103490,0,0,0,878490,0,0,1103490,878490,103719
301969089,0,647001,0,0,16700,513701,0,0,663701,513701,28572
299165492,0,1040000,185500,0,149362,1214862,0,0,1374862,1214862,195142
287549955,0,1028893,0,0,0,760495,0,0,1028893,760495,79412
295121224,0,70512191,0,0,0,70312191,0,0,70512191,70312191,24778150
330632943,0,0,126000,0,47728,173728,0,0,173728,173728,0
328780010,0,0,0,0,17872,0,0,0,17872,0,0
315819780,0,0,0,0,0,0,0,0,0,0,0
310996954,0,2343315,168000,0,0,2338227,0,0,2488227,2338227,542262
334950999,0,648996,-79888,0,0,379860,0,0,569108,379860,8226
274757083,0,1099296,-91365,0,26140,875316,0,0,1034071,875316,103065
307197103,1,0,0,1642969,30869,1482528,0,0,1673838,1482528,272701
276247586,0,570288,0,0,0,420288,0,0,570288,420288,12390
283770471,0,415377,0,0,0,385522,0,0,415377,385522,8809
313843532,1,17800,0,439980,15096,471330,0,0,472876,471330,12497
313398289,0,402030,0,0,0,279480,0,0,402030,279480,0
280105561,0,473019,0,0,0,305546,0,0,473019,305546,571
323371178,0,162000,0,0,122184,281876,0,0,284184,281876,0
330749093,0,1248857,0,0,0,1098857,0,0,1248857,1098857,159297
274913187,1,0,68198,0,584291,432655,0,0,652489,432655,8513
336844358,0,0,294000,0,0,294000,0,0,294000,294000,0
303595016,0,0,0,0,0,0,0,0,0,0,0
290228236,0,74279198,0,0,0,74079198,0,0,74279198,74079198,26116756
291246894,0,456804,0,0,0,295804,0,0,456804,295804,4286
359597055,0,472730,0,0,6759,337654,0,0,479489,337654,3878
291150988,0,1216697,-130488,0,0,924470,0,0,1086209,924470,113191
288605306,0,0,0,1684131,170871,1641274,0,0,1827094,1641274,326904
297391160,0,0,0,0,17500,17500,0,0,17500,17500,0
310074032,0,0,386400,3500947,10356,3837703,0,0,3897703,3837703,1005600
293601771,0,1074113,0,0,0,924113,0,0,1074113,924113,113117
273775513,0,635579,-10268,0,0,475311,0,0,625311,475311,18057
337250689,1,0,0,305225,122792,407377,0,0,413050,407377,5910
284165533,0,594288,-165774,0,0,240443,0,0,428514,240443,0
291599276,1,397320,0,0,326620,573940,0,0,723940,573940,35832
318336856,0,0,0,0,31063,0,0,0,31063,0,0
282634801,0,615662,194000,0,22110,621772,0,0,831772,621772,50835
281000535,0,455083,0,0,0,305083,0,0,455083,305083,524
316560721,0,0,0,0,0,0,0,0,0,0,0
285256465,0,385940,0,0,0,308336,0,0,385940,308336,859
274629836,0,1079266,0,0,94737,902716,0,0,1126160,902716,108709
279048465,0,283056,0,0,747463,930370,0,0,1030519,930370,114406
305328280,1,0,0,497347,20723,370537,0,0,518070,370537,2115
331051050,0,0,0,0,56,0,0,0,56,0,0
319819602,0,0,0,0,0,0,0,0,0,0,0
330004615,0,0,0,0,275550,275550,0,0,275550,275550,0
334322203,0,0,0,0,0,0,0,0,0,0,0
302361523,0,1390683,-71474,0,19612,1181490,0,0,1338821,1181490,184830
287048120,1,1230952,-122553,0,0,954149,0,0,1108399,954149,114155
275170338,0,1190695,0,0,0,1040695,0,0,1190695,1040695,141325
285060419,0,640425,-22969,0,0,476603,0,0,617456,476603,18190
316608696,0,0,140000,0,60988,91581,0,0,200988,91581,0
340824545,0,0,0,0,5840,0,0,0,5840,0,0
285325372,0,755264,0,0,0,688212,0,0,755264,688212,64522
279703910,0,841272,-200000,0,0,491272,0,0,641272,491272,19701
329040637,0,0,0,0,302531,192368,0,0,302531,192368,0
275626541,0,638404,0,0,0,486379,0,0,638404,486379,19197
335504700,0,364571,0,0,0,309150,0,0,364571,309150,942
275081198,0,518060,0,0,5700,373760,0,0,523760,373760,7597
305119075,0,1369996,0,0,173837,1360929,0,0,1543833,1360929,240277
281687515,0,300000,0,0,228271,518271,0,0,528271,518271,29514
325597396,0,0,0,0,284327,282500,0,0,284327,282500,0
317832862,0,485230,0,0,0,310230,0,0,485230,310230,1054
313503180,0,455244,0,0,523,306567,0,0,455767,306567,676
291482761,0,6380616,0,0,0,6133788,0,0,6467363,6133788,1715090
292791009,0,0,0,0,4058213,3873213,0,0,4058213,3873213,1016573
301526817,0,573916,0,0,0,534761,0,0,573916,534761,32911
337962591,0,0,0,292706,0,292706,0,0,292706,292706,0
287834812,0,260410,0,0,0,228852,0,0,260410,228852,0
282321791,0,1323242,0,0,0,1269390,0,0,1323242,1269390,211992
299879996,0,8000,0,0,714844,571869,0,0,722844,571869,59364
283060794,0,425515,0,0,0,262347,0,0,425515,262347,0
338286596,0,1131495,0,0,9854,976495,0,0,1141349,976495,123908
272442933,0,599606,0,0,0,541835,0,0,599606,541835,34368
300038689,1,0,0,378244,3045,374040,0,0,381289,374040,5000
295781480,0,11798746,0,0,27162,11620193,153059,22959,11978967,11773252,3949143
271946090,0,1037168,0,0,0,887168,0,0,1037168,887168,105507
284483431,1,373655,0,0,332417,549227,0,0,706072,549227,30741
289975823,0,277370,0,358073,184726,613350,0,0,793314,613350,49100
285426573,0,0,0,0,0,0,0,0,0,0,0
271385122,0,1057155,-118,0,0,907037,0,0,1057037,907037,109600
283168855,0,1196453,-20872,0,0,1008891,0,0,1175581,1008891,131497
302217945,0,592253,0,0,889,441102,0,0,593142,441102,14534
331734605,0,0,0,0,13084,0,0,0,13084,0,0
277556029,0,420000,-151710,0,186660,299546,0,0,454950,299546,0
276654506,0,518330,0,0,0,474827,0,0,518330,474827,18007
279555603,0,693601,0,0,0,598419,0,0,693601,598419,46024
283187167,1,0,0,0,643463,493463,0,0,643463,493463,14777
287548057,0,3345712,0,0,11602,3197314,0,0,3357314,3197314,807720
344038877,0,799615,0,0,3531,624615,0,0,803146,624615,51421
294303198,0,4572655,-46392,0,1751487,5899473,0,0,6277750,5899473,1642687
278100128,0,978596,-1345,0,22467,879357,0,0,999718,879357,103898
299373183,0,481524,0,0,0,346291,0,0,481524,346291,4768
365347280,0,398674,0,0,80407,424344,0,0,479081,424344,12807
283987694,0,635412,0,0,0,483369,0,0,635412,483369,18887
309813054,0,362670474,0,0,0,362470474,0,0,362670474,362470474,128596595
284616003,0,1391500,-21915,0,0,1213585,0,0,1369585,1213585,194748
286282778,0,2524344,-49357,0,75169,2366424,0,0,2550156,2366424,550975
299411190,0,542872,0,0,0,242432,0,0,542872,242432,0
271895074,0,355922,0,0,492,271802,0,0,356414,271802,0
326164649,0,0,0,0,1545,0,0,0,1545,0,0
282237419,1,688588,0,0,517119,830707,0,0,1205707,830707,88726
280160262,0,1036347,0,0,0,872347,0,0,1036347,872347,102453
295824815,0,1089543,0,0,0,1048193,0,0,1089543,1048193,143642
283061420,0,647274,0,0,51056,498330,0,0,698330,498330,20428
288115120,0,436836,0,0,0,423404,0,0,436836,423404,12711
300300463,0,2195394,-200000,0,0,1842394,0,0,1995394,1842394,389050
321362245,0,295077,0,0,95573,387827,0,0,390650,387827,9046
331706196,1,432280,0,0,543043,975323,0,0,975323,975323,118517
339526469,0,0,0,0,287560,278301,0,0,287560,278301,0
287447914,0,0,0,0,2062,0,0,0,0,0,0
290108889,1,0,0,1495018,8067,1329073,19684,2953,1522769,1348757,249799
298476930,0,0,0,796356,36405,661051,0,0,832761,661051,58927
280407231,0,1402912,0,0,33421,1276333,0,0,1436333,1276333,214137
316976388,0,1191878,-50605,0,31947,1023220,0,0,1173220,1023220,135925
300554282,1,0,0,0,1838990,1490446,517752,94910,2168198,2008198,372905
296631985,0,364177,0,0,0,277265,0,0,364177,277265,0
274433444,0,335891,0,0,0,185891,0,0,335891,185891,0
270172368,0,461805,0,0,0,261244,0,0,461805,261244,0
279456033,0,625293,0,0,0,475293,0,0,625293,475293,18055
286523585,0,696000,0,0,328625,874395,0,0,1024625,874395,102875
295611671,1,297338,0,0,264977,393304,24324,3649,586639,417628,8218
296742064,1,235560,0,0,114384,340892,0,0,349944,340892,0
337001761,0,1074150,0,0,0,899150,0,0,1074150,899150,107975
278912603,0,454735,0,0,0,401363,0,0,454735,401363,10440
270759097,0,453838,0,0,0,304027,0,0,453838,304027,415
285259142,1,500090,0,0,0,350090,0,0,500090,350090,9
275315460,0,761853,0,0,0,683524,0,0,761853,683524,63556
334763362,0,180000,0,0,45000,225000,0,0,225000,225000,0
283452865,0,2334483,-192435,0,0,1992048,0,0,2142048,1992048,435293
268207188,0,0,0,405327,9216,236804,175314,35063,564541,412118,30965
307184792,0,0,0,0,0,0,0,0,0,0,0
321650771,1,2092752,0,0,0,1970229,0,0,2092752,1970229,423401
309461664,0,0,0,301623,0,241623,0,0,301623,241623,0
307842045,0,0,0,0,15038,0,0,0,15038,0,0
306633829,0,0,0,13238295,16912,9787821,0,0,10176175,9787821,2844187
293699887,0,247650,0,0,1840,233199,0,0,249490,233199,0
279073221,1,807593,0,0,391219,1038812,0,0,1198812,1038812,135593
302186688,0,0,0,1479678,1585,1479678,0,0,1481263,1479678,276971
294846962,0,180000,0,0,712,180000,0,0,180712,180000,0
318421199,0,0,0,0,0,0,0,0,0,0,0
275892069,0,592392,0,0,0,442392,0,0,592392,442392,14666
281224466,0,2337341,35000,0,151831,2309862,0,0,2524172,2309862,533497
328257486,0,0,0,1170970,35138,1055770,0,0,1206108,1055770,145983
